"ID","Contributor_ID","Name","Contributors","References","URI"
1436,"gm","Ndogo","Christopher Green and Steven Moran ","1436_viri",NA
1437,"gm","Bade","Christopher Green and Steven Moran ","1437_bde",NA
1438,"gm","Pichi","Christopher Green and Steven Moran ","1438_fpe",NA
1439,"gm","Jita","Christopher Green and Steven Moran ","1439_jit",NA
1440,"gm","Dime","Christopher Green and Steven Moran ","1440_dim",NA
1441,"gm","Lutsootso","Christopher Green and Steven Moran ","1441_lto",NA
1442,"gm","Jamsay, Dogon","Christopher Green and Steven Moran ","1442_djm",NA
1443,"gm","Kikamba","Christopher Green and Steven Moran ","1443_kam",NA
1444,"gm","Bafia","Christopher Green and Steven Moran ","1444_ksf",NA
1445,"gm","Lango","Christopher Green and Steven Moran ","1445_laj",NA
1446,"gm","Olukisa","Christopher Green and Steven Moran ","1446_lks_donohew;1446_lks_donohew;1446_lks;1446_lks",NA
1447,"gm","Nyole","Christopher Green and Steven Moran ","1447_nuj",NA
1448,"gm","Kimwani","Christopher Green and Steven Moran ","1448_wmw",NA
1449,"gm","Shekgalagari","Christopher Green and Steven Moran ","1449_xkv",NA
1450,"gm","Tigemaxo Bozo","Christopher Green and Steven Moran ","1450_boz",NA
1451,"gm","Alaaba","Christopher Green and Steven Moran ","1451_alw",NA
1452,"gm","Degema","Christopher Green and Steven Moran ","1452_deg",NA
1453,"gm","Basari","Christopher Green and Steven Moran ","1453_bud",NA
1454,"gm","Principense","Christopher Green and Steven Moran ","1454_pre",NA
1455,"gm","Nkonya","Christopher Green and Steven Moran ","1455_nko",NA
1456,"gm","Soddo","Christopher Green and Steven Moran ","1456_gunan_gurage",NA
1457,"gm","Goggot","Christopher Green and Steven Moran ","1457_gunan_gurage",NA
1458,"gm","Masqan","Christopher Green and Steven Moran ","1458_gunan_gurage",NA
1459,"gm","Muher","Christopher Green and Steven Moran ","1459_gunan_gurage",NA
1460,"gm","Ezha","Christopher Green and Steven Moran ","1460_gunan_gurage",NA
1461,"gm","Chaha","Christopher Green and Steven Moran ","1461_gunan_gurage",NA
1462,"gm","Gumer","Christopher Green and Steven Moran ","1462_gunan_gurage",NA
1463,"gm","Gura","Christopher Green and Steven Moran ","1463_gunan_gurage",NA
1464,"gm","Gyeto","Christopher Green and Steven Moran ","1464_gunan_gurage",NA
1465,"gm","Ennemor","Christopher Green and Steven Moran ","1465_gunan_gurage",NA
1466,"gm","Endegen","Christopher Green and Steven Moran ","1466_gunan_gurage",NA
1467,"gm","Ener","Christopher Green and Steven Moran ","1467_gunan_gurage",NA
1468,"gm","Dzuungoo","Christopher Green and Steven Moran ","1468_dnn",NA
1469,"gm","Bagirmi","Christopher Green and Steven Moran ","1469_bmi",NA
1470,"gm","Ngiti","Christopher Green and Steven Moran ","1470_niy",NA
1471,"gm","Chindali","Christopher Green and Steven Moran ","1471_ndh",NA
1472,"gm","Me'en","Christopher Green and Steven Moran ","1472_mym",NA
1473,"gm","Ongamo","Christopher Green and Steven Moran ","1473_nsg",NA
1474,"gm","Mbay","Christopher Green and Steven Moran ","1474_myb",NA
1475,"gm","Gumuz","Christopher Green and Steven Moran ","1475_sese",NA
1476,"gm","Soo","Christopher Green and Steven Moran ","1476_soo",NA
1477,"gm","Gimira","Christopher Green and Steven Moran ","1477_bench",NA
1478,"gm","Bench","Christopher Green and Steven Moran ","1478_gimira",NA
1479,"gm","Yemsa","Christopher Green and Steven Moran ","1479_bench",NA
1480,"gm","Zayse","Christopher Green and Steven Moran ","1480_zay",NA
1481,"gm","Gamo","Christopher Green and Steven Moran ","1481_gamo",NA
1482,"gm","Koorete","Christopher Green and Steven Moran ","1482_kqy",NA
1483,"gm","Aari","Christopher Green and Steven Moran ","1483_aiw",NA
1484,"gm","Komo","Christopher Green and Steven Moran ","1484_omotic_bender",NA
1485,"gm","Twampa","Christopher Green and Steven Moran ","1485_omotic_bender",NA
1486,"gm","Opo","Christopher Green and Steven Moran ","1486_omotic_bender",NA
1487,"gm","Kwama","Christopher Green and Steven Moran ","1487_omotic_bender",NA
1488,"gm","Mayogo","Christopher Green and Steven Moran ","1488_mdm",NA
1489,"gm","Lusaamia","Christopher Green and Steven Moran ","1489_lsm",NA
1490,"gm","Nouni","Christopher Green and Steven Moran ","1490_nnw",NA
1491,"gm","Ndebele","Christopher Green and Steven Moran ","1491_nbl",NA
1492,"gm","Saxwe, Gbe","Christopher Green and Steven Moran ","1492_sxw",NA
1493,"gm","Laarim","Christopher Green and Steven Moran ","1493_laarim_stirtz",NA
1494,"gm","Bijogo","Christopher Green and Steven Moran ","1494_bjg",NA
1495,"gm","Dompo","Christopher Green and Steven Moran ","1495_doy",NA
1496,"gm","Bamana","Christopher Green and Steven Moran ","1496_beledugu_bam;1496_beledugu_bam",NA
1497,"gm","Heiban","Christopher Green and Steven Moran ","1497_hbn",NA
1498,"gm","Koyaga","Christopher Green and Steven Moran ","1498_kga",NA
1499,"gm","Cwaya","Christopher Green and Steven Moran ","1499_shw",NA
1500,"gm","Tiba","Christopher Green and Steven Moran ","1500_ttb",NA
1501,"gm","Kwanyama","Christopher Green and Steven Moran ","1501_wambo",NA
1502,"gm","Mbalanhu","Christopher Green and Steven Moran ","1502_wambo",NA
1503,"gm","Kwambi","Christopher Green and Steven Moran ","1503_wambo",NA
1504,"gm","Ngandjera","Christopher Green and Steven Moran ","1504_wambo",NA
1505,"gm","Ndonga (Kwaluudhi)","Christopher Green and Steven Moran ","1505_wambo",NA
1506,"gm","Ndonga (Kolonkadhi)","Christopher Green and Steven Moran ","1506_wambo",NA
1507,"gm","Ndonga (Eunda)","Christopher Green and Steven Moran ","1507_wambo",NA
1508,"gm","Konkomba","Christopher Green and Steven Moran ","1508_xon_naware",NA
1509,"gm","Beria","Christopher Green and Steven Moran ","1509_zag",NA
1510,"gm","Zway","Christopher Green and Steven Moran ","1510_zwa",NA
1511,"gm","Leke","Christopher Green and Steven Moran ","1511_zmx",NA
1512,"gm","Bobo, North","Christopher Green and Steven Moran ","1512_bbo_new",NA
1513,"gm","Bena","Christopher Green and Steven Moran ","1513_bez_morrison",NA
1514,"gm","Kpelle, North","Christopher Green and Steven Moran ","1514_kpelle_guinea",NA
1515,"gm","Kakabe","Christopher Green and Steven Moran ","1515_kke_russian",NA
1516,"gm","Lele","Christopher Green and Steven Moran ","1516_lele_vydrine",NA
1517,"gm","Looma","Christopher Green and Steven Moran ","1517_looma_mandenkan",NA
1518,"gm","Mano","Christopher Green and Steven Moran ","1518_mev",NA
1519,"gm","Kyanga","Christopher Green and Steven Moran ","1519_ross_kyanga",NA
1520,"gm","Shanga","Christopher Green and Steven Moran ","1520_ross_kyanga",NA
1521,"gm","Abure","Christopher Green and Steven Moran ","1521_abu",NA
1522,"gm","Bankon","Christopher Green and Steven Moran ","1522_abb",NA
1523,"gm","Efutu","Christopher Green and Steven Moran ","1523_afu",NA
1524,"gm","Aghem","Christopher Green and Steven Moran ","1524_agq_hyman",NA
1525,"gm","Arbore","Christopher Green and Steven Moran ","1525_arv",NA
1526,"gm","Abidji","Christopher Green and Steven Moran ","1526_abi_tresbarats",NA
1527,"gm","Adioukrou","Christopher Green and Steven Moran ","1527_adj_herault",NA
1528,"gm","Aizi, Tiagba","Christopher Green and Steven Moran ","1528_ahi",NA
1529,"gm","Alladian","Christopher Green and Steven Moran ","1529_ald_duponchel",NA
1530,"gm","Tinɔr","Christopher Green and Steven Moran ","1530_ahs_tinor",NA
1531,"gm","Shindazidja","Christopher Green and Steven Moran ","1531_zdj_patin;1531_zdj_patin",NA
1532,"gm","Akpes","Christopher Green and Steven Moran ","1532_akpes",NA
1533,"gm","Iten","Christopher Green and Steven Moran ","1533_etx",NA
1534,"gm","Nuer","Christopher Green and Steven Moran ","1534_fwrightmathesis",NA
1535,"gm","West Kainji","Christopher Green and Steven Moran ","1535_gel",NA
1536,"gm","Idu","Christopher Green and Steven Moran ","1536_idu",NA
1537,"gm","Rigwe","Christopher Green and Steven Moran ","1537_iri",NA
1538,"gm","Izere","Christopher Green and Steven Moran ","1538_izr",NA
1539,"gm","Jere","Christopher Green and Steven Moran ","1539_jer_eboze",NA
1540,"gm","Leggbo","Christopher Green and Steven Moran ","1540_agb_hyman",NA
1541,"gm","Logba","Christopher Green and Steven Moran ","1541_logba",NA
1542,"gm","Awngi","Christopher Green and Steven Moran ","1542_awngi_2010",NA
1543,"gm","Glavda","Christopher Green and Steven Moran ","1543_glavda_morphology",NA
1544,"gm","Ahaan","Christopher Green and Steven Moran ","1544_uwu_ahan",NA
1545,"gm","Uwu","Christopher Green and Steven Moran ","1545_uwu_ahan",NA
1546,"gm","Ronga","Christopher Green and Steven Moran ","1546_ronga",NA
1547,"gm","Comorian, Ndzwani","Christopher Green and Steven Moran ","1547_comorian-inventories",NA
1548,"gm","Birifor","Christopher Green and Steven Moran ","1548_biv",NA
1549,"gm","Kwatay","Christopher Green and Steven Moran ","1549_cwt",NA
1550,"gm","Attie","Christopher Green and Steven Moran ","1550_ati",NA
1551,"gm","Angolar","Christopher Green and Steven Moran ","1551_aoa",NA
1552,"gm","Oromo, Eastern","Christopher Green and Steven Moran ","1552_hae",NA
1553,"gm","Kriyol","Christopher Green and Steven Moran ","1553_pov",NA
1554,"gm","Akoose","Christopher Green and Steven Moran ","1554_manenguba;1554_manenguba",NA
1555,"gm","Bakaka (Mwaneka)","Christopher Green and Steven Moran ","1555_manenguba",NA
1556,"gm","Bakaka (Babong)","Christopher Green and Steven Moran ","1556_manenguba",NA
1557,"gm","Bakaka (Mkaa')","Christopher Green and Steven Moran ","1557_manenguba",NA
1558,"gm","Mbo (Ekanang)","Christopher Green and Steven Moran ","1558_manenguba",NA
1559,"gm","Bassossi","Christopher Green and Steven Moran ","1559_manenguba",NA
1560,"gm","Mbo (Ngwatta)","Christopher Green and Steven Moran ","1560_manenguba",NA
1561,"gm","Liberian English","Christopher Green and Steven Moran ","1561_lir",NA
1562,"gm","Gban","Christopher Green and Steven Moran ","1562_ggu",NA
1563,"gm","Eton","Christopher Green and Steven Moran ","1563_eto",NA
1564,"gm","Reunionnais","Christopher Green and Steven Moran ","1564_rcf",NA
1565,"gm","Masalit","Christopher Green and Steven Moran ","1565_mls",NA
1566,"gm","Saotomense","Christopher Green and Steven Moran ","1566_cri",NA
1567,"gm","Tangale","Christopher Green and Steven Moran ","1567_tan",NA
1568,"gm","Sukuma","Christopher Green and Steven Moran ","1568_suk",NA
1569,"gm","Mauritian Creole","Christopher Green and Steven Moran ","1569_mfe",NA
1570,"gm","Krio","Christopher Green and Steven Moran ","1570_krio_nylander",NA
1571,"gm","Kituba","Christopher Green and Steven Moran ","1571_ktu",NA
1572,"gm","Akasilimi","Christopher Green and Steven Moran ","1572_akasilimi_baasaal_podi",NA
1573,"gm","Tuki","Christopher Green and Steven Moran ","1573_bag",NA
1574,"gm","Baka","Christopher Green and Steven Moran ","1574_bakaorthography",NA
1575,"gm","Bum","Christopher Green and Steven Moran ","1575_bmv",NA
1576,"gm","Daba","Christopher Green and Steven Moran ","1576_dbq_lienhard",NA
1577,"gm","Gavar","Christopher Green and Steven Moran ","1577_gou",NA
1578,"gm","Gu'de","Christopher Green and Steven Moran ","1578_gde_menetrey;1578_gde_menetrey",NA
1579,"gm","Lango","Christopher Green and Steven Moran ","1579_lno",NA
1580,"gm","Igo","Christopher Green and Steven Moran ","1580_igo_gblem_ahl",NA
1581,"gm","Kako","Christopher Green and Steven Moran ","1581_kako_ernst1992_o",NA
1582,"gm","Kwanja","Christopher Green and Steven Moran ","1582_knp",NA
1583,"gm","Mambila","Christopher Green and Steven Moran ","1583_mambila_cam",NA
1584,"gm","Mere","Christopher Green and Steven Moran ","1584_meq",NA
1585,"gm","Mandara","Christopher Green and Steven Moran ","1585_mfi",NA
1586,"gm","Chonyi","Christopher Green and Steven Moran ","1586_mijikenda",NA
1587,"gm","Digo","Christopher Green and Steven Moran ","1587_mijikenda",NA
1588,"gm","Duruma","Christopher Green and Steven Moran ","1588_mijikenda",NA
1589,"gm","Giryama","Christopher Green and Steven Moran ","1589_mijikenda",NA
1590,"gm","Jiβana","Christopher Green and Steven Moran ","1590_mijikenda",NA
1591,"gm","Kambe","Christopher Green and Steven Moran ","1591_mijikenda",NA
1592,"gm","Kauma","Christopher Green and Steven Moran ","1592_mijikenda",NA
1593,"gm","Raβai","Christopher Green and Steven Moran ","1593_mijikenda",NA
1594,"gm","Reβe","Christopher Green and Steven Moran ","1594_mijikenda",NA
1595,"gm","Vame","Christopher Green and Steven Moran ","1595_mlr",NA
1596,"gm","Numala","Christopher Green and Steven Moran ","1596_mmu",NA
1597,"gm","Kotoko","Christopher Green and Steven Moran ","1597_mpi",NA
1598,"gm","Mofu, South","Christopher Green and Steven Moran ","1598_mif",NA
1599,"gm","Mbe","Christopher Green and Steven Moran ","1599_mtk",NA
1600,"gm","Nchane","Christopher Green and Steven Moran ","1600_ncr",NA
1601,"gm","Mfumte","Christopher Green and Steven Moran ","1601_nfu",NA
1602,"gm","Njem","Christopher Green and Steven Moran ","1602_njy",NA
1603,"gm","Bwamut","Christopher Green and Steven Moran ","1603_manessy_bwamu_box",NA
1604,"gm","Kwami","Christopher Green and Steven Moran ","1604_leger_kwami_ktf",NA
1605,"gm","Gouro","Christopher Green and Steven Moran ","1605_benoit_gouro_goa",NA
1606,"gm","Cape Verde Creole","Christopher Green and Steven Moran ","1606_veiga_cap-vert_kea",NA
1607,"gm","Kulango","Christopher Green and Steven Moran ","1607_elders_kulango_nku",NA
1608,"gm","Ts'amakko","Christopher Green and Steven Moran ","1608_sava_tsamakko_tsb",NA
1609,"gm","Tamazight Berber","Christopher Green and Steven Moran ","1609_hdouch_tzm",NA
1610,"gm","Siwi","Christopher Green and Steven Moran ","1610_walker_siz",NA
1611,"gm","Ndamba","Christopher Green and Steven Moran ","1611_edelsten_ndj",NA
1612,"gm","Barein (Jalkiya)","Christopher Green and Steven Moran ","1612_lovestrand_bva",NA
1613,"gm","Barein (Giliya)","Christopher Green and Steven Moran ","1613_lovestrand_bva",NA
1614,"gm","Barein (Jalking)","Christopher Green and Steven Moran ","1614_lovestrand_bva",NA
1615,"gm","Barein (Komiya)","Christopher Green and Steven Moran ","1615_lovestrand_bva",NA
1616,"gm","Gaahmg","Christopher Green and Steven Moran ","1616_stirtz_tbi",NA
1617,"gm","Mungbam","Christopher Green and Steven Moran ","1617_good_fungom",NA
1618,"gm","Mundabli","Christopher Green and Steven Moran ","1618_good_fungom",NA
1619,"gm","Ajumbu","Christopher Green and Steven Moran ","1619_good_fungom",NA
1620,"gm","Koshin","Christopher Green and Steven Moran ","1620_good_fungom",NA
1621,"gm","Fang","Christopher Green and Steven Moran ","1621_good_fungom",NA
1622,"gm","Kuranko","Christopher Green and Steven Moran ","1622_kastenholz_knk",NA
1623,"gm","Lwaa","Christopher Green and Steven Moran ","1623_boyeldieu_boua",NA
1624,"gm","Gisiga","Christopher Green and Steven Moran ","1624_lukas_gis",NA
1625,"gm","Moghamo","Christopher Green and Steven Moran ","1625_mbah_mgo",NA
1626,"gm","Mokpwe","Christopher Green and Steven Moran ","1626_neg_bri",NA
1627,"gm","Siamou","Christopher Green and Steven Moran ","1627_haas_sif",NA
1628,"gm","Ngiemboon","Christopher Green and Steven Moran ","1628_anderson_nnh",NA
1629,"gm","Nugunu","Christopher Green and Steven Moran ","1629_patman_yas",NA
1630,"gm","Mbembe","Christopher Green and Steven Moran ","1630_eyoh_nza",NA
1631,"gm","Orma","Christopher Green and Steven Moran ","1631_hoskins_orc",NA
1632,"gm","Pinyin","Christopher Green and Steven Moran ","1632_mbah_pny",NA
1633,"gm","Pana","Christopher Green and Steven Moran ","1633_njoya_pnz",NA
1634,"gm","Thok Reel","Christopher Green and Steven Moran ","1634_reid_atu",NA
1635,"gm","Ouldeme","Christopher Green and Steven Moran ","1635_kinnaird_udl",NA
1636,"gm","Balese","Christopher Green and Steven Moran ","1636_vorbichler_les",NA
1637,"gm","Toura","Christopher Green and Steven Moran ","1637_bearth_neb",NA
1638,"gm","Kigweno","Christopher Green and Steven Moran ","1638_sewangi_gwe",NA
1639,"gm","Sisumbwa","Christopher Green and Steven Moran ","1639_kahigi_suw",NA
1640,"gm","Luzinza","Christopher Green and Steven Moran ","1640_rubanza_zin",NA
1641,"gm","Kimeru","Christopher Green and Steven Moran ","1641_rubanza_mer",NA
1642,"gm","Kikahe","Christopher Green and Steven Moran ","1642_kahigi_hka",NA
1643,"gm","Kihangaza","Christopher Green and Steven Moran ","1643_rubagumya_han",NA
1644,"gm","Kimochi","Christopher Green and Steven Moran ","1644_mrikaria_old",NA
1645,"gm","Kisimbiti","Christopher Green and Steven Moran ","1645_mreta_ssc",NA
1646,"gm","Eciruuri","Christopher Green and Steven Moran ","1646_massamba_kya",NA
1647,"gm","Wawa","Christopher Green and Steven Moran ","1647_martin_www",NA
1648,"gm","Tachelhit","Christopher Green and Steven Moran ","1648_1997_kossmann_berber_phonology",NA
1649,"gm","Tounia","Christopher Green and Steven Moran ","1649_boyeldieu_boua",NA
1650,"gm","Senoufo, Cebaara","Christopher Green and Steven Moran ","1650_sef_tangari",NA
1651,"gm","Fuliiru","Christopher Green and Steven Moran ","1651_flr_vanotterloo",NA
1652,"gm","Sandawe","Christopher Green and Steven Moran ","1652_sandawe_2008",NA
1653,"gm","Tsuvaɗi","Christopher Green and Steven Moran ","1653_tvd_blench",NA
1654,"gm","Ejagham","Christopher Green and Steven Moran ","1654_watters_1981_dissertation",NA
1655,"gm","Yemba","Christopher Green and Steven Moran ","1655_ybb_1991",NA
1656,"gm","Nchufie","Christopher Green and Steven Moran ","1656_bfj_koopman",NA
1657,"gm","Burji","Christopher Green and Steven Moran ","1657_bji_amborn",NA
1658,"gm","Anii","Christopher Green and Steven Moran ","1658_blo_morton",NA
1659,"gm","Fipa","Christopher Green and Steven Moran ","1659_fip_kwa",NA
1660,"gm","Nawuri","Christopher Green and Steven Moran ","1660_naw_casali",NA
1661,"gm","Anfillo","Christopher Green and Steven Moran ","1661_myo_yigezu",NA
1662,"gm","Bokala-Nkole","Christopher Green and Steven Moran ","1662_nto_mangulu",NA
1663,"gm","Talasa","Christopher Green and Steven Moran ","1663_xtc_schadeberg",NA
1664,"gm","Iyive","Christopher Green and Steven Moran ","1664_uiv_foster",NA
1665,"gm","Karo Batak","Christopher Green and Steven Moran ","1665_btx_karobatak1",NA
1666,"gm","Tagalog","Christopher Green and Steven Moran ","1666_tgl_himmelmann",NA
1667,"gm","Southern Sama","Christopher Green and Steven Moran ","1667_ssb_jun",NA
1668,"gm","Kimaragang","Christopher Green and Steven Moran ","1668_kqr_kroeger",NA
1669,"gm","Belait","Christopher Green and Steven Moran ","1669_beg_clynes",NA
1670,"gm","Iloko/Ilocano","Christopher Green and Steven Moran ","1670_ilo_rubino",NA
1671,"gm","Phan Rang Cham (Eastern Cham)","Christopher Green and Steven Moran ","1671_cjm_thurgood",NA
1672,"gm","Moklen","Christopher Green and Steven Moran ","1672_mkm_larish",NA
1673,"gm","Moken","Christopher Green and Steven Moran ","1673_mkm_larish",NA
1674,"gm","Nias","Christopher Green and Steven Moran ","1674_nia_brown",NA
1675,"gm","Javanese","Christopher Green and Steven Moran ","1675_jav_ogloblin",NA
1676,"gm","Buol","Christopher Green and Steven Moran ","1676_blf_zubol",NA
1677,"gm","Makassar","Christopher Green and Steven Moran ","1677_mak_jukes",NA
1678,"gm","Mori Bawah","Christopher Green and Steven Moran ","1678_xma_mead",NA
1679,"gm","Kambera","Christopher Green and Steven Moran ","1679_xbr_klamer",NA
1680,"gm","Tetun","Christopher Green and Steven Moran ","1680_tet_engelenhoven",NA
1681,"gm","Leti","Christopher Green and Steven Moran ","1681_tet_engelenhoven",NA
1682,"gm","Makian, East (Taba)","Christopher Green and Steven Moran ","1682_mky_bowden",NA
1683,"gm","Biak","Christopher Green and Steven Moran ","1683_bhw_steinhauer",NA
1684,"gm","Ambon Malay","Christopher Green and Steven Moran ","1684_abs_paauw",NA
1685,"gm","Banda Malay","Christopher Green and Steven Moran ","1685_abs_paauw",NA
1686,"gm","Manado Malay","Christopher Green and Steven Moran ","1686_abs_paauw",NA
1687,"gm","Kupang Malay","Christopher Green and Steven Moran ","1687_abs_paauw",NA
1688,"gm","Larantuka Malay","Christopher Green and Steven Moran ","1688_abs_paauw",NA
1689,"gm","North Maluku Malay","Christopher Green and Steven Moran ","1689_abs_paauw",NA
1690,"gm","Indonesian","Christopher Green and Steven Moran ","1690_idn_snedden",NA
1691,"gm","Madurese","Christopher Green and Steven Moran ","1691_mad_davies",NA
1692,"gm","Cebuano","Christopher Green and Steven Moran ","1692_garry_rubino",NA
1693,"gm","Balinese","Christopher Green and Steven Moran ","1693_garry_rubino",NA
1694,"gm","Bugis","Christopher Green and Steven Moran ","1694_garry_rubino",NA
1695,"gm","Bikol (Bicolano)","Christopher Green and Steven Moran ","1695_garry_rubino",NA
1696,"gm","Hiligaynon","Christopher Green and Steven Moran ","1696_garry_rubino",NA
1697,"gm","Kapampangan","Christopher Green and Steven Moran ","1697_garry_rubino",NA
1698,"gm","Minangkabau","Christopher Green and Steven Moran ","1698_garry_rubino",NA
1699,"gm","Pagasinan","Christopher Green and Steven Moran ","1699_garry_rubino",NA
1700,"gm","Tengger","Christopher Green and Steven Moran ","1700_tengger",NA
1701,"ra","Abujmaria","Ramaswami, N.","1701_natarajan1985",NA
1702,"ra","Andamanese","Ramaswami, N.","1702_manoharan1989",NA
1703,"ra","Angami","Ramaswami, N.","1703_ravindran1974",NA
1704,"ra","Ao-Naga","Ramaswami, N.","1704_gurubasave1972",NA
1705,"ra","Apatani","Ramaswami, N.","1705_abraham1985",NA
1706,"ra","Assamese","Ramaswami, N.","1706_goswami1978",NA
1707,"ra","Awadhi","Ramaswami, N.","1707_saksena1971",NA
1708,"ra","Badaga","Ramaswami, N.","1708_swaminathan1972",NA
1709,"ra","Balti","Ramaswami, N.","1709_rangan1975",NA
1710,"ra","Banjara","Ramaswami, N.","1710_upadhyay1975",NA
1711,"ra","Bengali","Ramaswami, N.","1711_bhattacharya1988",NA
1712,"ra","Bhili","Ramaswami, N.","1712_kulkarni1976",NA
1713,"ra","Bhumij","Ramaswami, N.","1713_ramaswami1992",NA
1714,"ra","BoRo","Ramaswami, N.","1714_bhat1968",NA
1715,"ra","Brokskat","Ramaswami, N.","1715_ramaswami1976",NA
1716,"ra","Bundeli","Ramaswami, N.","1716_jaiswal1962",NA
1717,"ra","Chandangs and Byangs","Ramaswami, N.","1717_sharma1989",NA
1718,"ra","Chokri","Ramaswami, N.","1718_kaptond",NA
1719,"ra","Darmiya","Ramaswami, N.","1719_sharma1989",NA
1720,"ra","Didayi","Ramaswami, N.","1720_ashirvadam1992",NA
1721,"ra","Gade-Lohar","Ramaswami, N.","1721_sharma1988",NA
1722,"ra","Gallong","Ramaswami, N.","1722_dasgupta1963",NA
1723,"ra","Garo","Ramaswami, N.","1723_barling1961",NA
1724,"ra","Gojri","Ramaswami, N.","1724_sharma1979",NA
1725,"ra","Gujarati","Ramaswami, N.","1725_nair1979",NA
1726,"ra","Gutob","Ramaswami, N.","1726_gnanasundaramnd",NA
1727,"ra","Halbi","Ramaswami, N.","1727_chila1972",NA
1728,"ra","Hindi","Ramaswami, N.","1728_ohala1983",NA
1729,"ra","Ho","Ramaswami, N.","1729_ramaswamind",NA
1730,"ra","Irula","Ramaswami, N.","1730_perialwar1970",NA
1731,"ra","Jaunsari","Ramaswami, N.","1731_satish1990",NA
1732,"ra","Juang","Ramaswami, N.","1732_matson1964",NA
1733,"ra","Kangri","Ramaswami, N.","1733_chauhan1992",NA
1734,"ra","Kannada","Ramaswami, N.","1734_upadhyaya1972",NA
1735,"ra","Kanigke:rgotti","Ramaswami, N.","1735_srinivasa1978;1735_srinivasa1978",NA
1736,"ra","Karbi (Mikir)","Ramaswami, N.","1736_jeyapaul1987",NA
1737,"ra","Kasaba","Ramaswami, N.","1737_pillai1978",NA
1738,"ra","Kashmiri","Ramaswami, N.","1738_handoo1973",NA
1739,"ra","Kattunaika","Ramaswami, N.","1739_natanasabapathy1976",NA
1740,"ra","Kharia","Ramaswami, N.","1740_biligiri1965",NA
1741,"ra","Khasi","Ramaswami, N.","1741_nagaraja1990",NA
1742,"ra","Khezha","Ramaswami, N.","1742_kapfo1992",NA
1743,"ra","Kod̩agu","Ramaswami, N.","1743_balakrishnan1976",NA
1744,"ra","Kolami","Ramaswami, N.","1744_emeneau1961",NA
1745,"ra","Kon̩d̩a or Kubi","Ramaswami, N.","1745_krishnamurthy1969",NA
1746,"ra","Kon̩ekar Gadaba","Ramaswami, N.","1746_bhaskararao1980",NA
1747,"ra","Konkani","Ramaswami, N.","1747_katre1966",NA
1748,"ra","Koraga","Ramaswami, N.","1748_bhat1971;1748_shetty1978",NA
1749,"ra","Korku","Ramaswami, N.","1749_zide1960",NA
1750,"ra","Kota","Ramaswami, N.","1750_subbiah1986",NA
1751,"ra","Koya","Ramaswami, N.","1751_rao1979",NA
1752,"ra","Kui","Ramaswami, N.","1752_gopabandhu1981",NA
1753,"ra","Kumauni","Ramaswami, N.","1753_sharma1985",NA
1754,"ra","Kurux","Ramaswami, N.","1754_ekka1985",NA
1755,"ra","Kuvi","Ramaswami, N.","1755_reddy1974",NA
1756,"ra","Ladakhi","Ramaswami, N.","1756_koshal1976",NA
1757,"ra","Lamani","Ramaswami, N.","1757_trail1970",NA
1758,"ra","Lepca","Ramaswami, N.","1758_sinha1966",NA
1759,"ra","Lotha","Ramaswami, N.","1759_acharya1975",NA
1760,"ra","Lushai","Ramaswami, N.","1760_weidert1975",NA
1761,"ra","Maithili","Ramaswami, N.","1761_davis1984",NA
1762,"ra","Malayalam","Ramaswami, N.","1762_syamala1972",NA
1763,"ra","Malto","Ramaswami, N.","1763_das1973",NA
1764,"ra","Manipuri","Ramaswami, N.","1764_singh1975",NA
1765,"ra","Mao-Naga","Ramaswami, N.","1765_giridhar1994",NA
1766,"ra","Marathi","Ramaswami, N.","1766_kelkar1958;1766_berntsen1975",NA
1767,"ra","Mishmi","Ramaswami, N.","1767_sastry1984",NA
1768,"ra","Mising","Ramaswami, N.","1768_prasad1991",NA
1769,"ra","Moyon","Ramaswami, N.","1769_kosha1989",NA
1770,"ra","Mundari","Ramaswami, N.","1770_sinha1974;1770_osada1992",NA
1771,"ra","Naiki","Ramaswami, N.","1771_krishnamoorthy1984",NA
1772,"ra","Nepali","Ramaswami, N.","1772_srivastava1962",NA
1773,"ra","Nicobarese","Ramaswami, N.","1773_das1977",NA
1774,"ra","Ollari","Ramaswami, N.","1774_bhattacharya1956",NA
1775,"ra","Oriya","Ramaswami, N.","1775_pattanayak1966;1775_pattanayak1972",NA
1776,"ra","Paite","Ramaswami, N.","1776_giridharnd",NA
1777,"ra","Parji","Ramaswami, N.","1777_burrow1953",NA
1778,"ra","Pat̩t̩an̩i","Ramaswami, N.","1778_sharma1982",NA
1779,"ra","Pengo","Ramaswami, N.","1779_burrow1970",NA
1780,"ra","Punjabi","Ramaswami, N.","1780_dulai1980",NA
1781,"ra","Remo","Ramaswami, N.","1781_fernandez1969",NA
1782,"ra","Sanskrit","Ramaswami, N.","1782_sukumar1971",NA
1783,"ra","Santali","Ramaswami, N.","1783_suryakumari1991",NA
1784,"ra","Sema","Ramaswami, N.","1784_sreedhar1976",NA
1785,"ra","Shina","Ramaswami, N.","1785_rajapurohit1983",NA
1786,"ra","Sindhi","Ramaswami, N.","1786_kubchandani1963",NA
1787,"ra","Soːra","Ramaswami, N.","1787_ramamurti1931",NA
1788,"ra","Tamil","Ramaswami, N.","1788_ramaswamind",NA
1789,"ra","Tangkul Naga","Ramaswami, N.","1789_arokianathan1980",NA
